X, Y, Z, ID, Description
HAO:0000892,-13.6575,3.12,-65.5575,rami valvularum
HAO:0000893,-12.565,3.12,-64.465,region
HAO:0000894,-11.4725,3.12,-63.3725,remigial region
HAO:0000895,-10.38,3.12,-62.28,reproductive system
HAO:0000896,-9.2875,3.12,-61.1875,retractor of the epipharynx
HAO:0000897,-8.195,3.12,-60.095,retractor of the mouth angle
HAO:0000898,-7.1025,3.12,-59.0025,rhachis
HAO:0000899,-6.01,3.12,-57.91,ridge
HAO:0000900,-4.9175,3.12,-56.8175,rim
HAO:0000901,-36.6,24.75,-88.5,row
HAO:0000902,-35.5075,24.75,-87.4075,row of impressions
HAO:0000903,-34.415,24.75,-86.315,row of setae
HAO:0000904,-33.3225,24.75,-85.2225,ruga
HAO:0000905,-32.23,24.75,-84.13,salivarial orifice
HAO:0000906,-31.1375,24.75,-83.0375,salivarium
HAO:0000907,-30.045,24.75,-81.945,scale
HAO:0000908,-28.9525,24.75,-80.8525,scape
HAO:0000909,-27.86,24.75,-79.76,sclerite
HAO:0000910,-26.7675,24.75,-78.6675,scopa
HAO:0000911,-25.675,24.75,-77.575,scrobal depression
HAO:0000912,-24.5825,24.75,-76.4825,scrobe
HAO:0000913,-23.49,24.75,-75.39,sculpture
HAO:0000914,-22.3975,24.75,-74.2975,scutellar bridge
HAO:0000915,-21.305,24.75,-73.205,scutellar disc
HAO:0000916,-20.2125,24.75,-72.1125,scutellar fovea
HAO:0000917,-19.12,24.75,-71.02,scutellar sulcus
HAO:0000918,-18.0275,24.75,-69.9275,scutoscutellar ridge
HAO:0000919,-16.935,24.75,-68.835,scutoscutellar sulcus
HAO:0000920,-15.8425,24.75,-67.7425,scutoscutellar suture
HAO:0000921,-14.75,24.75,-66.65,second axillary sclerite
HAO:0000922,-13.6575,24.75,-65.5575,second dorsal diagonal muscle
HAO:0000923,-12.565,24.75,-64.465,second median plate
HAO:0000924,-11.4725,24.75,-63.3725,second mesopleuro-mesonotal muscle
HAO:0000925,-10.38,24.75,-62.28,second phragmo-third phragmal muscle
HAO:0000926,-9.2875,24.75,-61.1875,proximal gonostyle/volsella complex-harpal muscle
HAO:0000927,-8.195,24.75,-60.095,second valvifer
HAO:0000928,-7.1025,24.75,-59.0025,second valvula
HAO:0000929,-6.01,24.75,-57.91,segment
HAO:0000930,-4.9175,24.75,-56.8175,sense organ
HAO:0000931,-36.6,23.205,-88.5,sensillar patch
HAO:0000932,-35.5075,23.205,-87.4075,sensillar patch of the male flagellomere
HAO:0000933,-34.415,23.205,-86.315,sensillum
HAO:0000934,-33.3225,23.205,-85.2225,sensillum trichodeum curvatum
HAO:0000935,-32.23,23.205,-84.13,seta
HAO:0000936,-31.1375,23.205,-83.0375,setiferous patch
HAO:0000937,-30.045,23.205,-81.945,sex flagellomere
HAO:0000938,-28.9525,23.205,-80.8525,signum
HAO:0000939,-27.86,23.205,-79.76,sitophore
HAO:0000940,-26.7675,23.205,-78.6675,skaphion
HAO:0000941,-25.675,23.205,-77.575,skaphion carina
HAO:0000942,-24.5825,23.205,-76.4825,spatha
HAO:0000943,-23.49,23.205,-75.39,specialized adhesive spur
HAO:0000944,-22.3975,23.205,-74.2975,speculum
HAO:0000945,-21.305,23.205,-73.205,spermatheca
HAO:0000946,-20.2125,23.205,-72.1125,spiculum
HAO:0000947,-19.12,23.205,-71.02,spina
HAO:0000948,-18.0275,23.205,-69.9275,spinasternum
HAO:0000949,-16.935,23.205,-68.835,spine
HAO:0000950,-15.8425,23.205,-67.7425,spiracle
HAO:0000951,-14.75,23.205,-66.65,spur
HAO:0000952,-13.6575,23.205,-65.5575,sternacostal suture
HAO:0000953,-12.565,23.205,-64.465,sternaulus
HAO:0000954,-11.4725,23.205,-63.3725,sternellum
HAO:0000955,-10.38,23.205,-62.28,sternite
HAO:0000956,-9.2875,23.205,-61.1875,sternum
HAO:0000957,-8.195,23.205,-60.095,stigma
HAO:0000958,-7.1025,23.205,-59.0025,stipes
HAO:0000959,-6.01,23.205,-57.91,stylet
HAO:0000960,-4.9175,23.205,-56.8175,subalar area
HAO:0000961,-36.6,21.66,-88.5,subalar pit
HAO:0000962,-35.5075,21.66,-87.4075,subalare
HAO:0000963,-34.415,21.66,-86.315,hypoproct
HAO:0000964,-33.3225,21.66,-85.2225,subantennal area
HAO:0000965,-32.23,21.66,-84.13,subantennal groove
HAO:0000966,-31.1375,21.66,-83.0375,subaxillular bar
HAO:0000967,-30.045,21.66,-81.945,subcosta
HAO:0000968,-28.9525,21.66,-80.8525,subgenal carina
HAO:0000969,-27.86,21.66,-79.76,subgenal coronet
HAO:0000970,-26.7675,21.66,-78.6675,submarginal carina of abdominal tergite
HAO:0000971,-25.675,21.66,-77.575,submarginal groove
HAO:0000972,-24.5825,21.66,-76.4825,submarginal vein
HAO:0000973,-23.49,21.66,-75.39,submedian carina
HAO:0000974,-22.3975,21.66,-74.2975,submetapleural carina
HAO:0000975,-21.305,21.66,-73.205,subpleural signum
HAO:0000976,-20.2125,21.66,-72.1125,subpleuron
HAO:0000977,-19.12,21.66,-71.02,sucking pump
HAO:0000978,-18.0275,21.66,-69.9275,sulcus
HAO:0000979,-16.935,21.66,-68.835,supraalar area
HAO:0000980,-15.8425,21.66,-67.7425,epiproct
HAO:0000981,-14.75,21.66,-66.65,supraclypeal area
HAO:0000982,-13.6575,21.66,-65.5575,suture
HAO:0000983,-12.565,21.66,-64.465,synsternal setiferous patch
HAO:0000984,-11.4725,21.66,-63.3725,synsternal translucent patch
HAO:0000985,-10.38,21.66,-62.28,synsternum
HAO:0000986,-9.2875,21.66,-61.1875,syntergal translucent patch
HAO:0000987,-8.195,21.66,-60.095,syntergum
HAO:0000988,-7.1025,21.66,-59.0025,tagma
HAO:0000989,-6.01,21.66,-57.91,tarsal claw
HAO:0000990,-4.9175,21.66,-56.8175,tarsal plantula
HAO:0000991,-36.6,20.115,-88.5,tarsomere
HAO:0000992,-35.5075,20.115,-87.4075,tarsus
HAO:0000993,-34.415,20.115,-86.315,tegula
HAO:0000994,-33.3225,20.115,-85.2225,telotarsus
HAO:0000995,-32.23,20.115,-84.13,temple
HAO:0000996,-31.1375,20.115,-83.0375,tendon
HAO:0000997,-30.045,20.115,-81.945,tentorial arm
HAO:0000998,-28.9525,20.115,-80.8525,tentorial bridge
HAO:0000999,-27.86,20.115,-79.76,tentorial pit
HAO:0001000,-26.7675,20.115,-78.6675,tentorio-antennal muscle
HAO:0001001,-25.675,20.115,-77.575,tentorio-labial muscle
HAO:0001002,-24.5825,20.115,-76.4825,tentorio-stipital muscle
HAO:0001003,-23.49,20.115,-75.39,tentorium
HAO:0001004,-22.3975,20.115,-74.2975,terebra
HAO:0001005,-21.305,20.115,-73.205,tergite
HAO:0001006,-20.2125,20.115,-72.1125,tergum
HAO:0001007,-19.12,20.115,-71.02,testis
HAO:0001008,-18.0275,20.115,-69.9275,third abdominal tergite
HAO:0001009,-16.935,20.115,-68.835,third axillary
HAO:0001010,-15.8425,20.115,-67.7425,third mesopleuro-mesonotal muscle
HAO:0001011,-14.75,20.115,-66.65,third phragmo-second abdominal tergal muscle
HAO:0001012,-13.6575,20.115,-65.5575,third valvula
HAO:0001013,-12.565,20.115,-64.465,thoracic segment
HAO:0001014,-11.4725,20.115,-63.3725,thoracic sternum
HAO:0001015,-10.38,20.115,-62.28,thorax
HAO:0001016,-9.2875,20.115,-61.1875,thyridium
HAO:0001017,-8.195,20.115,-60.095,tibia
HAO:0001018,-7.1025,20.115,-59.0025,tibial spur
HAO:0001019,-6.01,20.115,-57.91,tooth
HAO:0001020,-4.9175,20.115,-56.8175,torular space
HAO:0001021,-36.6,18.57,-88.5,torular triangle
HAO:0001022,-35.5075,18.57,-87.4075,torulus
HAO:0001023,-34.415,18.57,-86.315,transaxillar carina
HAO:0001024,-33.3225,18.57,-85.2225,translucent patch
HAO:0001025,-32.23,18.57,-84.13,transmetanotal carina
HAO:0001026,-31.1375,18.57,-83.0375,transpleural sulcus
HAO:0001027,-30.045,18.57,-81.945,transscutal fissure
HAO:0001028,-28.9525,18.57,-80.8525,transscutal line
HAO:0001029,-27.86,18.57,-79.76,transverse carina on petiole
HAO:0001030,-26.7675,18.57,-78.6675,transverse epipharyngeal muscle
HAO:0001031,-25.675,18.57,-77.575,transverse pronotal carina
HAO:0001032,-24.5825,18.57,-76.4825,transverse pronotal sulcus
HAO:0001033,-23.49,18.57,-75.39,trochantellus
HAO:0001034,-22.3975,18.57,-74.2975,trochanter
HAO:0001035,-21.305,18.57,-73.205,trochantin
HAO:0001036,-20.2125,18.57,-72.1125,tubercle
HAO:0001037,-19.12,18.57,-71.02,tuberculate verricule
HAO:0001038,-18.0275,18.57,-69.9275,type I sensillum trichodea
HAO:0001039,-16.935,18.57,-68.835,mechanosensory hair
HAO:0001040,-15.8425,18.57,-67.7425,umbilicated fovea
HAO:0001041,-14.75,18.57,-66.65,uncus
HAO:0001042,-13.6575,18.57,-65.5575,unguifer
HAO:0001043,-12.565,18.57,-64.465,unguitractor plate
HAO:0001044,-11.4725,18.57,-63.3725,upper face
HAO:0001045,-10.38,18.57,-62.28,upper mesopleural rim
HAO:0001046,-9.2875,18.57,-61.1875,valvar ridge
HAO:0001047,-8.195,18.57,-60.095,valviceps
HAO:0001048,-7.1025,18.57,-59.0025,valvispina
HAO:0001049,-6.01,18.57,-57.91,valvula
HAO:0001050,-4.9175,18.57,-56.8175,valvura
HAO:0001051,-36.6,17.025,-88.5,vannal region
HAO:0001052,-35.5075,17.025,-87.4075,vas deferens
HAO:0001053,-34.415,17.025,-86.315,velum
HAO:0001054,-33.3225,17.025,-85.2225,ventral apodeme of the first phragma
HAO:0001055,-32.23,17.025,-84.13,ventral bridge of the pronotum
HAO:0001056,-31.1375,17.025,-83.0375,ventral carina of the metapleuron
HAO:0001057,-30.045,17.025,-81.945,ventral cibarial dilatator
HAO:0001058,-28.9525,17.025,-80.8525,ventral edge of propleuron
HAO:0001059,-27.86,17.025,-79.76,ventral lamella of the tentorium
HAO:0001060,-26.7675,17.025,-78.6675,ventral mesopostnotal flange
HAO:0001061,-25.675,17.025,-77.575,ventral metafurcal lamella
HAO:0001062,-24.5825,17.025,-76.4825,ventral metapleural area
HAO:0001063,-23.49,17.025,-75.39,ventral pharyngeal dilatator
HAO:0001064,-22.3975,17.025,-74.2975,anterior tentorio-premental muscle
HAO:0001065,-21.305,17.025,-73.205,ventral profurcal lamella
HAO:0001066,-20.2125,17.025,-72.1125,ventral profurco-postoccipital muscle
HAO:0001067,-19.12,17.025,-71.02,ventral pronotal pit
HAO:0001068,-18.0275,17.025,-69.9275,ventral propleural area
HAO:0001069,-16.935,17.025,-68.835,ventral propodeal carina
HAO:0001070,-15.8425,17.025,-67.7425,ventral ridge of clypeus
HAO:0001071,-14.75,17.025,-66.65,ventral row of spines
HAO:0001072,-13.6575,17.025,-65.5575,ventral salivarial dilatator
HAO:0001073,-12.565,17.025,-64.465,ventral vertical lobe of the propleuron
HAO:0001074,-11.4725,17.025,-63.3725,ventrolateral cupolo-gonostyle/volsella complex
HAO:0001075,-10.38,17.025,-62.28,ventromedial cupulo-gonostyle/volsella complex muscle
HAO:0001076,-9.2875,17.025,-61.1875,verricule
HAO:0001077,-8.195,17.025,-60.095,vertex
HAO:0001078,-7.1025,17.025,-59.0025,vertex patch
HAO:0001079,-6.01,17.025,-57.91,vertical apodemal lobe of the mesoscutellum
HAO:0001080,-4.9175,17.025,-56.8175,vertical lobe of mesoscutum
HAO:0001081,-36.6,15.48,-88.5,vesicula seminalis
HAO:0001082,-35.5075,15.48,-87.4075,vestibulum
HAO:0001083,-34.415,15.48,-86.315,villus
HAO:0001084,-33.3225,15.48,-85.2225,volsella
HAO:0001085,-32.23,15.48,-84.13,volsellar plate
HAO:0001086,-31.1375,15.48,-83.0375,volsellar ridge
HAO:0001087,-30.045,15.48,-81.945,vulva
HAO:0001088,-28.9525,15.48,-80.8525,Waterston's evaporatorium
HAO:0001089,-27.86,15.48,-79.76,wing
HAO:0001090,-26.7675,15.48,-78.6675,wing base
HAO:0001091,-25.675,15.48,-77.575,wing cell
HAO:0001092,-24.5825,15.48,-76.4825,wing crease
HAO:0001093,-23.49,15.48,-75.39,wing membrane
HAO:0001094,-22.3975,15.48,-74.2975,wing region
HAO:0001095,-21.305,15.48,-73.205,wing vein
HAO:0001096,-20.2125,15.48,-72.1125,wing venation
HAO:0001097,-19.12,15.48,-71.02,axillular groove
HAO:0001098,-18.0275,15.48,-69.9275,capitate peg sensillum
HAO:0001099,-16.935,15.48,-68.835,head muscle
HAO:0001100,-15.8425,15.48,-67.7425,gaine
HAO:0001101,-14.75,15.48,-66.65,gorgeret
HAO:0001102,-13.6575,15.48,-65.5575,lanze
HAO:0001103,-12.565,15.48,-64.465,olistheter
HAO:0001104,-11.4725,15.48,-63.3725,postgenal ridge
HAO:0001105,-10.38,15.48,-62.28,profurcal muscle
HAO:0001106,-9.2875,15.48,-61.1875,probasitarsus
HAO:0001107,-8.195,15.48,-60.095,ventral ramus of the second valvula
HAO:0001108,-7.1025,15.48,-59.0025,pharyngeal muscle
HAO:0001109,-6.01,15.48,-57.91,postoccipital muscle
HAO:0001110,-4.9175,15.48,-56.8175,salivarial muscle
HAO:0001111,-36.6,13.935,-88.5,mesotrochanteral muscle
HAO:0001112,-35.5075,13.935,-87.4075,hypopharyngeal muscle
HAO:0001113,-34.415,13.935,-86.315,procoxal muscle
HAO:0001114,-33.3225,13.935,-85.2225,maxillar muscle
HAO:0001115,-32.23,13.935,-84.13,anterior thoracic spiracle occlusor muscle
HAO:0001116,-31.1375,13.935,-83.0375,laterocervical muscle
HAO:0001117,-30.045,13.935,-81.945,thoracic muscle
HAO:0001118,-28.9525,13.935,-80.8525,abdominal muscle
HAO:0001119,-27.86,13.935,-79.76,leg muscle
HAO:0001120,-26.7675,13.935,-78.6675,mesotibial spur
HAO:0001121,-25.675,13.935,-77.575,metatibial spur
HAO:0001122,-24.5825,13.935,-76.4825,procoxa
HAO:0001123,-23.49,13.935,-75.39,protrochanter
HAO:0001124,-22.3975,13.935,-74.2975,profemur
HAO:0001125,-21.305,13.935,-73.205,protarsus
HAO:0001126,-20.2125,13.935,-72.1125,second tarsomere of fore leg
HAO:0001127,-19.12,13.935,-71.02,third tarsomere of fore leg
HAO:0001128,-18.0275,13.935,-69.9275,fourth tarsomere of the fore leg
HAO:0001129,-16.935,13.935,-68.835,fifth tarsomere of the fore leg
HAO:0001130,-15.8425,13.935,-67.7425,mesotrochanter
HAO:0001131,-14.75,13.935,-66.65,mesofemur
HAO:0001132,-13.6575,13.935,-65.5575,mesotarsus
HAO:0001133,-12.565,13.935,-64.465,mesobasitarsus
HAO:0001134,-11.4725,13.935,-63.3725,second tarsomere of mid leg
HAO:0001135,-10.38,13.935,-62.28,third tarsomere of hind leg
HAO:0001136,-9.2875,13.935,-61.1875,third tarsomere of mid leg
HAO:0001137,-8.195,13.935,-60.095,fourth tarsomere of mid leg
HAO:0001138,-7.1025,13.935,-59.0025,fifth tarsomere of the mid leg
HAO:0001139,-6.01,13.935,-57.91,metatrochanter
HAO:0001140,-4.9175,13.935,-56.8175,metafemur
HAO:0001141,-36.6,12.39,-88.5,metatarsus
HAO:0001142,-35.5075,12.39,-87.4075,metabasitarsus
HAO:0001143,-34.415,12.39,-86.315,second tarsomere of hind leg
HAO:0001144,-33.3225,12.39,-85.2225,fourth tarsomere of hind leg
HAO:0001145,-32.23,12.39,-84.13,fifth tarsomere of hind leg
HAO:0001146,-31.1375,12.39,-83.0375,joint
HAO:0001147,-30.045,12.39,-81.945,abdominal mediotergite 3
HAO:0001148,-28.9525,12.39,-80.8525,first flagellomere
HAO:0001149,-27.86,12.39,-79.76,abdominal laterotergite 8
HAO:0001150,-26.7675,12.39,-78.6675,abdominal mediotergite 2
HAO:0001151,-25.675,12.39,-77.575,abdominal mediotergite 4
HAO:0001152,-24.5825,12.39,-76.4825,abdominal mediotergite 5
HAO:0001153,-23.49,12.39,-75.39,abdominal mediotergite 6
HAO:0001154,-22.3975,12.39,-74.2975,acidopore
HAO:0001155,-21.305,12.39,-73.205,acropleuron
HAO:0001156,-20.2125,12.39,-72.1125,acrotergite
HAO:0001157,-19.12,12.39,-71.02,adnotaular setae
HAO:0001158,-18.0275,12.39,-69.9275,adpetiolar strip
HAO:0001159,-16.935,12.39,-68.835,axillular line
HAO:0001160,-15.8425,12.39,-67.7425,axillary region of the fore wing
HAO:0001161,-14.75,12.39,-66.65,axillar depression
HAO:0001162,-13.6575,12.39,-65.5575,auxiliary propodeal carina
HAO:0001163,-12.565,12.39,-64.465,anteroventral cavity
HAO:0001164,-11.4725,12.39,-63.3725,anterior tentorio-scapal muscle
HAO:0001165,-10.38,12.39,-62.28,anterior stipito-palpal muscle
HAO:0001166,-9.2875,12.39,-61.1875,anterior second valvifer-second valvula muscle
HAO:0001167,-8.195,12.39,-60.095,anterior scutellum
HAO:0001168,-7.1025,12.39,-59.0025,anterior pronoto-laterocervical muscle
HAO:0001169,-6.01,12.39,-57.91,anterior mesonoto-metanotal muscle
HAO:0001170,-4.9175,12.39,-56.8175,anterior glossal plate
HAO:0001171,-36.6,10.845,-88.5,anterior flange of abdominal tergum nine
HAO:0001172,-35.5075,10.845,-87.4075,antennal muscle
HAO:0001173,-34.415,10.845,-86.315,annulus
HAO:0001174,-33.3225,10.845,-85.2225,anepimeron
HAO:0001175,-32.23,10.845,-84.13,anapleurite
HAO:0001176,-31.1375,10.845,-83.0375,banding pattern
HAO:0001177,-30.045,10.845,-81.945,basal articulation
HAO:0001178,-28.9525,10.845,-80.8525,admedian clypeal furrow
HAO:0001179,-27.86,10.845,-79.76,basal hooklet
HAO:0001180,-26.7675,10.845,-78.6675,basitarsal comb
HAO:0001181,-25.675,10.845,-77.575,foretarsal rake
HAO:0001182,-24.5825,10.845,-76.4825,cercal bristle
HAO:0001183,-23.49,10.845,-75.39,chela
HAO:0001184,-22.3975,10.845,-74.2975,clypeal tooth
HAO:0001185,-21.305,10.845,-73.205,clava
HAO:0001186,-20.2125,10.845,-72.1125,clavomere
HAO:0001187,-19.12,10.845,-71.02,clypeal carina
HAO:0001188,-18.0275,10.845,-69.9275,clypeogenal sulcus
HAO:0001189,-16.935,10.845,-68.835,crenulate ring of the metasoma
HAO:0001190,-15.8425,10.845,-67.7425,ctenidium
HAO:0001191,-14.75,10.845,-66.65,wing blade
HAO:0001192,-13.6575,10.845,-65.5575,ventral protibio-probasitarsal muscle
HAO:0001193,-12.565,10.845,-64.465,ventral metatibio-metabasitarsal muscle
HAO:0001194,-11.4725,10.845,-63.3725,ventral metapleuro-third axillary sclerite of hind wing muscle
HAO:0001195,-10.38,10.845,-62.28,ventral mesotibio-mesobasitarsal muscle
HAO:0001196,-9.2875,10.845,-61.1875,unguitractor plate of the protarsus
HAO:0001197,-8.195,10.845,-60.095,unguitractor plate of the metatarsus
HAO:0001198,-7.1025,10.845,-59.0025,unguitractor plate of the mesotarsus
HAO:0001199,-6.01,10.845,-57.91,tyloid
HAO:0001200,-4.9175,10.845,-56.8175,trochanteral fossa of the profemur
HAO:0001201,-36.6,9.3,-88.5,trochanteral fossa of the metafemur
HAO:0001202,-35.5075,9.3,-87.4075,trochanteral fossa of the mesofemur
HAO:0001203,-34.415,9.3,-86.315,transverse metepisternal carina
HAO:0001204,-33.3225,9.3,-85.2225,transscutal articulation
HAO:0001205,-32.23,9.3,-84.13,transepisternal line
HAO:0001206,-31.1375,9.3,-83.0375,tibial fossa of the profemur
HAO:0001207,-30.045,9.3,-81.945,tibial fossa of the femur
HAO:0001208,-28.9525,9.3,-80.8525,tibial condyle of the probasitarsus
HAO:0001209,-27.86,9.3,-79.76,tibial condyle of the metabasitarsus
HAO:0001210,-26.7675,9.3,-78.6675,tibial condyle of the mesobasitarsus
HAO:0001211,-25.675,9.3,-77.575,tibial articular process of the probasitarsus
HAO:0001212,-24.5825,9.3,-76.4825,tibial articular process of the metabasitarsus
HAO:0001213,-23.49,9.3,-75.39,tibial articular process of the mesobasitarsus
HAO:0001214,-22.3975,9.3,-74.2975,third mesopleuro-third axillary sclerite of fore wing muscle
HAO:0001215,-21.305,9.3,-73.205,tergal muscle
HAO:0001216,-20.2125,9.3,-72.1125,metanoto-metacoxal muscle
HAO:0001217,-19.12,9.3,-71.02,subomaulus
HAO:0001218,-18.0275,9.3,-69.9275,subforaminal bridge
HAO:0001219,-16.935,9.3,-68.835,subapical tooth
HAO:0001220,-15.8425,9.3,-67.7425,subantennal groove
HAO:0001221,-14.75,9.3,-66.65,subalar ridge
HAO:0001222,-13.6575,9.3,-65.5575,strigilis
HAO:0001223,-12.565,9.3,-64.465,sternal muscle
HAO:0001224,-11.4725,9.3,-63.3725,squama
HAO:0001225,-10.38,9.3,-62.28,spiracular muscle
HAO:0001226,-9.2875,9.3,-61.1875,tooth number 2
HAO:0001227,-8.195,9.3,-60.095,tooth number 3
HAO:0001228,-7.1025,9.3,-59.0025,tooth number 4
HAO:0001229,-6.01,9.3,-57.91,scutellum
HAO:0001230,-4.9175,9.3,-56.8175,scutellar plate
HAO:0001231,-36.6,7.755,-88.5,proximodorsal process of the protibia
HAO:0001232,-35.5075,7.755,-87.4075,proximodorsal process of the metatibia
HAO:0001233,-34.415,7.755,-86.315,proximodorsal process of the mesotibia
HAO:0001234,-33.3225,7.755,-85.2225,proximal profemoral apodeme
HAO:0001235,-32.23,7.755,-84.13,proximal mesofemoral apodeme
HAO:0001236,-31.1375,7.755,-83.0375,proximal condyle of the tarsomere
HAO:0001237,-30.045,7.755,-81.945,proximal articular process of the tarsomere
HAO:0001238,-28.9525,7.755,-80.8525,protrochantero-profemoral muscle
HAO:0001239,-27.86,7.755,-79.76,protrochantero-profemoral joint
HAO:0001240,-26.7675,7.755,-78.6675,protrochantero-profemoral articulation
HAO:0001241,-25.675,7.755,-77.575,femoral condyle of the protrochanter
HAO:0001242,-24.5825,7.755,-76.4825,protrochanteral apodeme
HAO:0001243,-23.49,7.755,-75.39,protrochantellus
HAO:0001244,-22.3975,7.755,-74.2975,protibio-probasitarsal joint
HAO:0001245,-21.305,7.755,-73.205,protibio-probasitarsal articulation
HAO:0001246,-20.2125,7.755,-72.1125,protibio-pretarsus of the protarsus muscle
HAO:0001247,-19.12,7.755,-71.02,protelotarsus
HAO:0001248,-18.0275,7.755,-69.9275,propodeum
HAO:0001249,-16.935,7.755,-68.835,propodeum
HAO:0001250,-15.8425,7.755,-67.7425,trochanteral articular process of the metafemur
HAO:0001251,-14.75,7.755,-66.65,trochanteral condyle of the metafemur
HAO:0001252,-13.6575,7.755,-65.5575,mesotibio-mesobasitarsal articulation
HAO:0001253,-12.565,7.755,-64.465,mesotibio-mesobasitarsal joint
HAO:0001254,-11.4725,7.755,-63.3725,articular membrane of the mesotibio-mesobasitarsal muscle
HAO:0001255,-10.38,7.755,-62.28,mesotibio-pretarsus of mesotarsus muscle
HAO:0001256,-9.2875,7.755,-61.1875,mesotrochanteral apodeme
HAO:0001257,-8.195,7.755,-60.095,mesotrochantero-mesofemoral articulation
HAO:0001258,-7.1025,7.755,-59.0025,femoral condyle of the mesotrochanter
HAO:0001259,-6.01,7.755,-57.91,mesotrochantero-mesofemoral joint
HAO:0001260,-4.9175,7.755,-56.8175,articular membrane
HAO:0001261,-36.6,6.21,-88.5,mesotrochantero-mesofemoral muscle
HAO:0001262,-35.5075,6.21,-87.4075,mesotrochantinal muscle
HAO:0001263,-34.415,6.21,-86.315,metabasicoxite
HAO:0001264,-33.3225,6.21,-85.2225,metacoxal foramen
HAO:0001265,-32.23,6.21,-84.13,metacoxo-metatrochanteral joint
HAO:0001266,-31.1375,6.21,-83.0375,metafemoro-metatibial joint
HAO:0001267,-30.045,6.21,-81.945,metafemoro-pretarsus of the metatarsus muscle
HAO:0001268,-28.9525,6.21,-80.8525,metapecto-metacoxal joint
HAO:0001269,-27.86,6.21,-79.76,metapectus
HAO:0001270,-26.7675,6.21,-78.6675,metapectus
HAO:0001271,-25.675,6.21,-77.575,metapleuron
HAO:0001272,-24.5825,6.21,-76.4825,metapleuron
HAO:0001273,-23.49,6.21,-75.39,metapleuron
HAO:0001274,-22.3975,6.21,-74.2975,metasomal condyle of the propodeum
HAO:0001275,-21.305,6.21,-73.205,metatelotarsus
HAO:0001276,-20.2125,6.21,-72.1125,metatibio-metabasitarsal articulation
HAO:0001277,-19.12,6.21,-71.02,metatibio-metabasitarsal joint
HAO:0001278,-18.0275,6.21,-69.9275,metatibio-pretarsus of the metatarsus muscle
HAO:0001279,-16.935,6.21,-68.835,metatrochanteral apodeme
HAO:0001280,-15.8425,6.21,-67.7425,metatrochantero-metafemoral muscle
HAO:0001281,-14.75,6.21,-66.65,metatrochantero-metafemoral joint
HAO:0001282,-13.6575,6.21,-65.5575,posterior mesotibio-mesobasitarsal muscle
HAO:0001283,-12.565,6.21,-64.465,ninth abdominal tergal muscle
HAO:0001284,-11.4725,6.21,-63.3725,cranial condyle of the propleuron
HAO:0001285,-10.38,6.21,-62.28,occlusor muscle apodeme of the mesothoracic spiracle
HAO:0001286,-9.2875,6.21,-61.1875,occlusor of the propodeal spiracle muscle
HAO:0001287,-8.195,6.21,-60.095,odontoidea
HAO:0001288,-7.1025,6.21,-59.0025,omaulus
HAO:0001289,-6.01,6.21,-57.91,opisthogaster
HAO:0001290,-4.9175,6.21,-56.8175,ovipositor muscle
HAO:0001291,-36.6,4.665,-88.5,parameral seta
HAO:0001292,-35.5075,4.665,-87.4075,pecto-coxal joint
HAO:0001293,-34.415,4.665,-86.315,pleurostomal carina
HAO:0001294,-33.3225,4.665,-85.2225,posterior trochanteral condyle of the mesocoxa
HAO:0001295,-32.23,4.665,-84.13,posterior coxal fossa of the metatrochanter
HAO:0001296,-31.1375,4.665,-83.0375,posterior trochanteral condyle of the metacoxa
HAO:0001297,-30.045,4.665,-81.945,posterior coxal fossa of the protrochanter
HAO:0001298,-28.9525,4.665,-80.8525,posterior trochanteral condyle of the procoxa
HAO:0001299,-27.86,4.665,-79.76,posterior femoro-tibial articulation
HAO:0001300,-26.7675,4.665,-78.6675,posterior mesocoxo-mesotrochanteral articulation
HAO:0001301,-25.675,4.665,-77.575,posterior mesocoxo-mesotrochanteral muscle
HAO:0001302,-24.5825,4.665,-76.4825,posterior mesonoto-metanotal muscle
HAO:0001303,-23.49,4.665,-75.39,posterior metacoxo-metatrochanteral articulation of the metacoxa
HAO:0001304,-22.3975,4.665,-74.2975,propodeal muscle
HAO:0001305,-21.305,4.665,-73.205,propleural arm-protrochanteral muscle
HAO:0001306,-20.2125,4.665,-72.1125,pronoto-third axillary sclerite of fore wing muscle
HAO:0001307,-19.12,4.665,-71.02,propecto-procoxal joint
HAO:0001308,-18.0275,4.665,-69.9275,prong of hypopygium
HAO:0001309,-16.935,4.665,-68.835,profurco-protrochanteral muscle
HAO:0001310,-15.8425,4.665,-67.7425,profurcasternum
HAO:0001311,-14.75,4.665,-66.65,profemoro-protibial joint
HAO:0001312,-13.6575,4.665,-65.5575,profemoro-pretarsus of protarsus muscle
HAO:0001313,-12.565,4.665,-64.465,procuticle
HAO:0001314,-11.4725,4.665,-63.3725,procoxo-protrochanteral joint
HAO:0001315,-10.38,4.665,-62.28,procoxal foramen
HAO:0001316,-9.2875,4.665,-61.1875,proboscidial fossa
HAO:0001317,-8.195,4.665,-60.095,probasisternum
HAO:0001318,-7.1025,4.665,-59.0025,probasicoxite
HAO:0001319,-6.01,4.665,-57.91,pretarsus of protarsus
HAO:0001320,-4.9175,4.665,-56.8175,pretarsus of metatarsus
HAO:0001321,-36.6,3.12,-88.5,pretarsus of mesotarsus
HAO:0001322,-35.5075,3.12,-87.4075,prepecto-procoxal muscle
